gridID	Lat	Long
1525	54.2975	-115.069
1526	54.3117	-114.994
1527	54.3258	-114.92
1528	54.3399	-114.846
1529	54.3539	-114.771
1530	54.3678	-114.697
1531	54.3817	-114.622
1532	54.3956	-114.547
1533	54.4094	-114.473
1534	54.4231	-114.398
1535	54.4368	-114.323
1536	54.4505	-114.248
1537	54.4641	-114.173
1538	54.4776	-114.098
1539	54.4911	-114.023
1540	54.5046	-113.948
1541	54.518	-113.873
1542	54.5313	-113.798
1543	54.5446	-113.723
1544	54.5579	-113.647
1545	54.571	-113.572
1546	54.5842	-113.497
1547	54.5973	-113.421
1548	54.6103	-113.346
1549	54.6233	-113.27
1550	54.6362	-113.194
1551	54.6491	-113.119
1552	54.6619	-113.043
1553	54.6747	-112.967
1554	54.6874	-112.891
1555	54.7001	-112.816
1556	54.7127	-112.74
1557	54.7253	-112.664
1558	54.7378	-112.588
1559	54.7503	-112.511
1560	54.7627	-112.435
1561	54.7751	-112.359
1562	54.7874	-112.283
1563	54.7996	-112.207
1564	54.8118	-112.13
1565	54.824	-112.054
1566	54.8361	-111.977
1567	54.8481	-111.901
1568	54.8601	-111.824
1569	54.872	-111.748
1570	54.8839	-111.671
1571	54.8958	-111.594
1572	54.9075	-111.518
1573	54.9193	-111.441
1574	54.9309	-111.364
1575	54.9426	-111.287
1576	54.9541	-111.21
1577	54.9656	-111.133
1578	54.9771	-111.056
1579	54.9885	-110.979
1580	54.9999	-110.902
1581	55.0112	-110.825
1582	55.0224	-110.747
1583	55.0336	-110.67
1584	55.0447	-110.593
1585	55.0558	-110.515
1586	55.0668	-110.438
1587	55.0778	-110.361
1588	55.0887	-110.283
1589	55.0996	-110.205
1590	55.1104	-110.128
1591	55.1212	-110.05
1592	55.1319	-109.973
1593	55.1426	-109.895
1594	55.1532	-109.817
1595	55.1637	-109.739
1596	55.1742	-109.661
1597	55.1846	-109.583
1598	55.195	-109.505
1599	55.2053	-109.427
1600	55.2156	-109.349
1625	54.3125	-115.242
1626	54.3268	-115.167
1627	54.341	-115.093
1628	54.3552	-115.019
1629	54.3693	-114.944
1630	54.3834	-114.87
1631	54.3974	-114.795
1632	54.4114	-114.721
1633	54.4253	-114.646
1634	54.4391	-114.571
1635	54.453	-114.496
1636	54.4667	-114.422
1637	54.4805	-114.347
1638	54.4941	-114.272
1639	54.5077	-114.197
1640	54.5213	-114.122
1641	54.5348	-114.047
1642	54.5483	-113.971
1643	54.5617	-113.896
1644	54.5751	-113.821
1645	54.5884	-113.746
1646	54.6016	-113.67
1647	54.6148	-113.595
1648	54.628	-113.519
1649	54.6411	-113.444
1650	54.6542	-113.368
1651	54.6672	-113.292
1652	54.6801	-113.217
1653	54.693	-113.141
1654	54.7059	-113.065
1655	54.7186	-112.989
1656	54.7314	-112.913
1657	54.7441	-112.837
1658	54.7567	-112.761
1659	54.7693	-112.685
1660	54.7818	-112.609
1661	54.7943	-112.533
1662	54.8067	-112.457
1663	54.8191	-112.381
1664	54.8314	-112.304
1665	54.8437	-112.228
1666	54.8559	-112.151
1667	54.8681	-112.075
1668	54.8802	-111.998
1669	54.8923	-111.922
1670	54.9043	-111.845
1671	54.9162	-111.768
1672	54.9281	-111.692
1673	54.94	-111.615
1674	54.9518	-111.538
1675	54.9635	-111.461
1676	54.9752	-111.384
1677	54.9868	-111.307
1678	54.9984	-111.23
1679	55.0099	-111.153
1680	55.0214	-111.076
1681	55.0328	-110.999
1682	55.0442	-110.922
1683	55.0555	-110.844
1684	55.0668	-110.767
1685	55.078	-110.69
1686	55.0891	-110.612
1687	55.1002	-110.535
1688	55.1113	-110.457
1689	55.1223	-110.38
1690	55.1332	-110.302
1691	55.1441	-110.224
1692	55.1549	-110.147
1693	55.1657	-110.069
1694	55.1764	-109.991
1695	55.1871	-109.913
1696	55.1977	-109.835
1697	55.2083	-109.758
1698	55.2188	-109.68
1699	55.2292	-109.602
1700	55.2396	-109.523
1701	55.25	-109.445
1702	55.2603	-109.367
1727	54.3559	-115.266
1728	54.3702	-115.192
1729	54.3844	-115.117
1730	54.3986	-115.043
1731	54.4128	-114.968
1732	54.4269	-114.894
1733	54.4409	-114.819
1734	54.4549	-114.745
1735	54.4688	-114.67
1736	54.4827	-114.595
1737	54.4966	-114.52
1738	54.5103	-114.445
1739	54.5241	-114.37
1740	54.5378	-114.295
1741	54.5514	-114.22
1742	54.565	-114.145
1743	54.5785	-114.07
1744	54.592	-113.995
1745	54.6054	-113.919
1746	54.6188	-113.844
1747	54.6321	-113.768
1748	54.6454	-113.693
1749	54.6586	-113.617
1750	54.6718	-113.542
1751	54.6849	-113.466
1752	54.698	-113.391
1753	54.711	-113.315
1754	54.724	-113.239
1755	54.7369	-113.163
1756	54.7498	-113.087
1757	54.7626	-113.011
1758	54.7753	-112.935
1759	54.788	-112.859
1760	54.8007	-112.783
1761	54.8133	-112.707
1762	54.8258	-112.631
1763	54.8383	-112.555
1764	54.8508	-112.478
1765	54.8632	-112.402
1766	54.8755	-112.325
1767	54.8878	-112.249
1768	54.9	-112.173
1769	54.9122	-112.096
1770	54.9243	-112.019
1771	54.9364	-111.943
1772	54.9484	-111.866
1773	54.9604	-111.789
1774	54.9723	-111.712
1775	54.9842	-111.635
1776	54.996	-111.559
1777	55.0078	-111.482
1778	55.0195	-111.405
1779	55.0311	-111.327
1780	55.0427	-111.25
1781	55.0543	-111.173
1782	55.0658	-111.096
1783	55.0772	-111.019
1784	55.0886	-110.941
1785	55.0999	-110.864
1786	55.1112	-110.787
1787	55.1224	-110.709
1788	55.1336	-110.632
1789	55.1447	-110.554
1790	55.1557	-110.476
1791	55.1667	-110.399
1792	55.1777	-110.321
1793	55.1886	-110.243
1794	55.1994	-110.166
1795	55.2102	-110.088
1796	55.221	-110.01
1797	55.2317	-109.932
1798	55.2423	-109.854
1799	55.2528	-109.776
1800	55.2634	-109.698
1801	55.2738	-109.62
1802	55.2842	-109.542
1803	55.2946	-109.463
1804	55.3049	-109.385
1829	54.3993	-115.291
1830	54.4136	-115.216
1831	54.4279	-115.142
1832	54.4421	-115.067
1833	54.4562	-114.993
1834	54.4704	-114.918
1835	54.4844	-114.843
1836	54.4984	-114.769
1837	54.5124	-114.694
1838	54.5263	-114.619
1839	54.5401	-114.544
1840	54.554	-114.469
1841	54.5677	-114.394
1842	54.5814	-114.319
1843	54.5951	-114.244
1844	54.6087	-114.168
1845	54.6222	-114.093
1846	54.6357	-114.018
1847	54.6492	-113.942
1848	54.6626	-113.867
1849	54.6759	-113.791
1850	54.6892	-113.716
1851	54.7024	-113.64
1852	54.7156	-113.565
1853	54.7288	-113.489
1854	54.7419	-113.413
1855	54.7549	-113.337
1856	54.7679	-113.261
1857	54.7808	-113.186
1858	54.7937	-113.11
1859	54.8065	-113.034
1860	54.8193	-112.957
1861	54.832	-112.881
1862	54.8447	-112.805
1863	54.8573	-112.729
1864	54.8699	-112.653
1865	54.8824	-112.576
1866	54.8948	-112.5
1867	54.9072	-112.423
1868	54.9196	-112.347
1869	54.9319	-112.27
1870	54.9441	-112.194
1871	54.9563	-112.117
1872	54.9685	-112.04
1873	54.9806	-111.964
1874	54.9926	-111.887
1875	55.0046	-111.81
1876	55.0165	-111.733
1877	55.0284	-111.656
1878	55.0402	-111.579
1879	55.052	-111.502
1880	55.0637	-111.425
1881	55.0754	-111.348
1882	55.087	-111.271
1883	55.0986	-111.193
1884	55.1101	-111.116
1885	55.1215	-111.039
1886	55.1329	-110.961
1887	55.1443	-110.884
1888	55.1556	-110.806
1889	55.1668	-110.729
1890	55.178	-110.651
1891	55.1891	-110.573
1892	55.2002	-110.496
1893	55.2112	-110.418
1894	55.2222	-110.34
1895	55.2331	-110.262
1896	55.2439	-110.185
1897	55.2548	-110.107
1898	55.2655	-110.029
1899	55.2762	-109.951
1900	55.2868	-109.873
1901	55.2974	-109.794
1902	55.308	-109.716
1903	55.3184	-109.638
1904	55.3289	-109.56
1905	55.3392	-109.482
1906	55.3495	-109.403
1931	54.4427	-115.315
1932	54.457	-115.241
1933	54.4713	-115.166
1934	54.4855	-115.092
1935	54.4997	-115.017
1936	54.5139	-114.942
1937	54.5279	-114.867
1938	54.542	-114.793
1939	54.5559	-114.718
1940	54.5699	-114.643
1941	54.5837	-114.568
1942	54.5976	-114.493
1943	54.6113	-114.417
1944	54.6251	-114.342
1945	54.6387	-114.267
1946	54.6523	-114.192
1947	54.6659	-114.116
1948	54.6794	-114.041
1949	54.6929	-113.966
1950	54.7063	-113.89
1951	54.7197	-113.814
1952	54.733	-113.739
1953	54.7462	-113.663
1954	54.7594	-113.587
1955	54.7726	-113.512
1956	54.7857	-113.436
1957	54.7988	-113.36
1958	54.8118	-113.284
1959	54.8247	-113.208
1960	54.8376	-113.132
1961	54.8504	-113.056
1962	54.8632	-112.98
1963	54.876	-112.903
1964	54.8887	-112.827
1965	54.9013	-112.751
1966	54.9139	-112.674
1967	54.9264	-112.598
1968	54.9389	-112.521
1969	54.9513	-112.445
1970	54.9637	-112.368
1971	54.976	-112.292
1972	54.9883	-112.215
1973	55.0005	-112.138
1974	55.0126	-112.061
1975	55.0247	-111.985
1976	55.0368	-111.908
1977	55.0488	-111.831
1978	55.0607	-111.754
1979	55.0726	-111.677
1980	55.0845	-111.6
1981	55.0963	-111.522
1982	55.108	-111.445
1983	55.1197	-111.368
1984	55.1313	-111.291
1985	55.1429	-111.213
1986	55.1544	-111.136
1987	55.1659	-111.059
1988	55.1773	-110.981
1989	55.1886	-110.904
1990	55.2	-110.826
1991	55.2112	-110.748
1992	55.2224	-110.671
1993	55.2335	-110.593
1994	55.2446	-110.515
1995	55.2557	-110.437
1996	55.2667	-110.359
1997	55.2776	-110.281
1998	55.2885	-110.204
1999	55.2993	-110.126
2000	55.31	-110.047
2001	55.3208	-109.969
2002	55.3314	-109.891
2003	55.342	-109.813
2004	55.3526	-109.735
2005	55.363	-109.656
2006	55.3735	-109.578
2007	55.3839	-109.5
2008	55.3942	-109.421
2033	54.4861	-115.34
2034	54.5005	-115.265
2035	54.5148	-115.191
2036	54.529	-115.116
2037	54.5432	-115.041
2038	54.5574	-114.966
2039	54.5714	-114.892
2040	54.5855	-114.817
2041	54.5995	-114.742
2042	54.6134	-114.667
2043	54.6273	-114.592
2044	54.6412	-114.516
2045	54.655	-114.441
2046	54.6687	-114.366
2047	54.6824	-114.291
2048	54.696	-114.215
2049	54.7096	-114.14
2050	54.7231	-114.064
2051	54.7366	-113.989
2052	54.7501	-113.913
2053	54.7634	-113.837
2054	54.7768	-113.762
2055	54.79	-113.686
2056	54.8033	-113.61
2057	54.8164	-113.534
2058	54.8296	-113.458
2059	54.8426	-113.382
2060	54.8556	-113.306
2061	54.8686	-113.23
2062	54.8815	-113.154
2063	54.8944	-113.078
2064	54.9072	-113.002
2065	54.9199	-112.925
2066	54.9326	-112.849
2067	54.9453	-112.773
2068	54.9579	-112.696
2069	54.9704	-112.62
2070	54.9829	-112.543
2071	54.9954	-112.466
2072	55.0078	-112.39
2073	55.0201	-112.313
2074	55.0324	-112.236
2075	55.0446	-112.159
2076	55.0568	-112.083
2077	55.0689	-112.006
2078	55.081	-111.929
2079	55.093	-111.852
2080	55.105	-111.775
2081	55.1169	-111.697
2082	55.1287	-111.62
2083	55.1405	-111.543
2084	55.1523	-111.466
2085	55.164	-111.388
2086	55.1756	-111.311
2087	55.1872	-111.234
2088	55.1987	-111.156
2089	55.2102	-111.079
2090	55.2217	-111.001
2091	55.233	-110.923
2092	55.2443	-110.846
2093	55.2556	-110.768
2094	55.2668	-110.69
2095	55.278	-110.612
2096	55.2891	-110.535
2097	55.3001	-110.457
2098	55.3111	-110.379
2099	55.3221	-110.301
2100	55.333	-110.223
2101	55.3438	-110.144
2102	55.3546	-110.066
2103	55.3653	-109.988
2104	55.376	-109.91
2105	55.3866	-109.832
2106	55.3971	-109.753
2107	55.4077	-109.675
2108	55.4181	-109.596
2109	55.4285	-109.518
2110	55.4388	-109.439
2111	55.4491	-109.361
2112	55.4594	-109.282
2137	54.5295	-115.365
2138	54.5439	-115.29
2139	54.5582	-115.215
2140	54.5725	-115.141
2141	54.5867	-115.066
2142	54.6009	-114.991
2143	54.615	-114.916
2144	54.629	-114.841
2145	54.643	-114.766
2146	54.657	-114.691
2147	54.6709	-114.615
2148	54.6848	-114.54
2149	54.6986	-114.465
2150	54.7123	-114.39
2151	54.726	-114.314
2152	54.7397	-114.239
2153	54.7533	-114.163
2154	54.7669	-114.088
2155	54.7804	-114.012
2156	54.7938	-113.936
2157	54.8072	-113.861
2158	54.8205	-113.785
2159	54.8338	-113.709
2160	54.8471	-113.633
2161	54.8603	-113.557
2162	54.8734	-113.481
2163	54.8865	-113.405
2164	54.8995	-113.329
2165	54.9125	-113.253
2166	54.9254	-113.177
2167	54.9383	-113.1
2168	54.9511	-113.024
2169	54.9639	-112.948
2170	54.9766	-112.871
2171	54.9893	-112.795
2172	55.0019	-112.718
2173	55.0145	-112.641
2174	55.027	-112.565
2175	55.0394	-112.488
2176	55.0518	-112.411
2177	55.0642	-112.335
2178	55.0765	-112.258
2179	55.0887	-112.181
2180	55.1009	-112.104
2181	55.1131	-112.027
2182	55.1252	-111.95
2183	55.1372	-111.873
2184	55.1492	-111.795
2185	55.1611	-111.718
2186	55.173	-111.641
2187	55.1848	-111.564
2188	55.1965	-111.486
2189	55.2083	-111.409
2190	55.2199	-111.331
2191	55.2315	-111.254
2192	55.2431	-111.176
2193	55.2546	-111.099
2194	55.266	-111.021
2195	55.2774	-110.943
2196	55.2887	-110.865
2197	55.3	-110.788
2198	55.3112	-110.71
2199	55.3224	-110.632
2200	55.3335	-110.554
2201	55.3446	-110.476
2202	55.3556	-110.398
2203	55.3666	-110.32
2204	55.3775	-110.242
2205	55.3883	-110.163
2206	55.3991	-110.085
2207	55.4099	-110.007
2208	55.4205	-109.929
2209	55.4312	-109.85
2210	55.4417	-109.772
2211	55.4523	-109.693
2212	55.4627	-109.615
2213	55.4731	-109.536
2214	55.4835	-109.458
2215	55.4938	-109.379
2216	55.504	-109.3
2241	54.5729	-115.389
2242	54.5873	-115.315
2243	54.6016	-115.24
2244	54.6159	-115.165
2245	54.6302	-115.09
2246	54.6443	-115.015
2247	54.6585	-114.94
2248	54.6726	-114.865
2249	54.6866	-114.79
2250	54.7006	-114.715
2251	54.7145	-114.639
2252	54.7284	-114.564
2253	54.7422	-114.489
2254	54.756	-114.413
2255	54.7697	-114.338
2256	54.7834	-114.262
2257	54.797	-114.187
2258	54.8106	-114.111
2259	54.8241	-114.035
2260	54.8375	-113.96
2261	54.851	-113.884
2262	54.8643	-113.808
2263	54.8776	-113.732
2264	54.8909	-113.656
2265	54.9041	-113.58
2266	54.9173	-113.504
2267	54.9304	-113.428
2268	54.9434	-113.352
2269	54.9564	-113.275
2270	54.9693	-113.199
2271	54.9822	-113.123
2272	54.9951	-113.046
2273	55.0079	-112.97
2274	55.0206	-112.893
2275	55.0333	-112.817
2276	55.0459	-112.74
2277	55.0585	-112.663
2278	55.071	-112.587
2279	55.0835	-112.51
2280	55.0959	-112.433
2281	55.1083	-112.356
2282	55.1206	-112.279
2283	55.1329	-112.202
2284	55.1451	-112.125
2285	55.1572	-112.048
2286	55.1693	-111.971
2287	55.1814	-111.894
2288	55.1934	-111.816
2289	55.2053	-111.739
2290	55.2172	-111.662
2291	55.229	-111.584
2292	55.2408	-111.507
2293	55.2525	-111.429
2294	55.2642	-111.352
2295	55.2758	-111.274
2296	55.2874	-111.196
2297	55.2989	-111.119
2298	55.3104	-111.041
2299	55.3218	-110.963
2300	55.3331	-110.885
2301	55.3444	-110.807
2302	55.3557	-110.729
2303	55.3669	-110.651
2304	55.378	-110.573
2305	55.3891	-110.495
2306	55.4001	-110.417
2307	55.4111	-110.339
2308	55.422	-110.261
2309	55.4328	-110.182
2310	55.4437	-110.104
2311	55.4544	-110.026
2312	55.4651	-109.947
2313	55.4757	-109.869
2314	55.4863	-109.79
2315	55.4969	-109.712
2316	55.5074	-109.633
2317	55.5178	-109.555
2318	55.5281	-109.476
2319	55.5385	-109.397
2320	55.5487	-109.318
2345	54.6163	-115.414
2346	54.6307	-115.339
2347	54.6451	-115.265
2348	54.6594	-115.19
2349	54.6736	-115.115
2350	54.6878	-115.04
2351	54.702	-114.965
2352	54.7161	-114.889
2353	54.7301	-114.814
2354	54.7441	-114.739
2355	54.7581	-114.664
2356	54.772	-114.588
2357	54.7858	-114.513
2358	54.7996	-114.437
2359	54.8134	-114.362
2360	54.827	-114.286
2361	54.8407	-114.21
2362	54.8543	-114.135
2363	54.8678	-114.059
2364	54.8813	-113.983
2365	54.8947	-113.907
2366	54.9081	-113.831
2367	54.9214	-113.755
2368	54.9347	-113.679
2369	54.9479	-113.603
2370	54.9611	-113.527
2371	54.9742	-113.45
2372	54.9873	-113.374
2373	55.0003	-113.298
2374	55.0133	-113.221
2375	55.0262	-113.145
2376	55.039	-113.068
2377	55.0518	-112.992
2378	55.0646	-112.915
2379	55.0773	-112.839
2380	55.0899	-112.762
2381	55.1025	-112.685
2382	55.1151	-112.608
2383	55.1276	-112.531
2384	55.14	-112.455
2385	55.1524	-112.378
2386	55.1647	-112.301
2387	55.177	-112.223
2388	55.1892	-112.146
2389	55.2014	-112.069
2390	55.2135	-111.992
2391	55.2256	-111.915
2392	55.2376	-111.837
2393	55.2495	-111.76
2394	55.2614	-111.682
2395	55.2733	-111.605
2396	55.2851	-111.527
2397	55.2968	-111.45
2398	55.3085	-111.372
2399	55.3202	-111.294
2400	55.3317	-111.217
2401	55.3433	-111.139
2402	55.3547	-111.061
2403	55.3662	-110.983
2404	55.3775	-110.905
2405	55.3888	-110.827
2406	55.4001	-110.749
2407	55.4113	-110.671
2408	55.4224	-110.593
2409	55.4335	-110.515
2410	55.4446	-110.437
2411	55.4556	-110.358
2412	55.4665	-110.28
2413	55.4774	-110.202
2414	55.4882	-110.123
2415	55.499	-110.045
2416	55.5097	-109.966
2417	55.5203	-109.888
2418	55.5309	-109.809
2419	55.5415	-109.73
2420	55.552	-109.652
2421	55.5624	-109.573
2422	55.5728	-109.494
2423	55.5831	-109.415
2424	55.5934	-109.336
2449	54.6597	-115.439
2450	54.6742	-115.364
2451	54.6885	-115.289
2452	54.7029	-115.214
2453	54.7171	-115.139
2454	54.7313	-115.064
2455	54.7455	-114.989
2456	54.7596	-114.914
2457	54.7737	-114.838
2458	54.7877	-114.763
2459	54.8017	-114.688
2460	54.8156	-114.612
2461	54.8294	-114.537
2462	54.8433	-114.461
2463	54.857	-114.385
2464	54.8707	-114.31
2465	54.8844	-114.234
2466	54.898	-114.158
2467	54.9115	-114.082
2468	54.925	-114.006
2469	54.9385	-113.93
2470	54.9519	-113.854
2471	54.9652	-113.778
2472	54.9785	-113.702
2473	54.9918	-113.626
2474	55.0049	-113.55
2475	55.0181	-113.473
2476	55.0312	-113.397
2477	55.0442	-113.32
2478	55.0572	-113.244
2479	55.0701	-113.167
2480	55.083	-113.091
2481	55.0958	-113.014
2482	55.1086	-112.938
2483	55.1213	-112.861
2484	55.134	-112.784
2485	55.1466	-112.707
2486	55.1591	-112.63
2487	55.1716	-112.553
2488	55.1841	-112.476
2489	55.1965	-112.399
2490	55.2088	-112.322
2491	55.2211	-112.245
2492	55.2334	-112.168
2493	55.2456	-112.09
2494	55.2577	-112.013
2495	55.2698	-111.936
2496	55.2818	-111.858
2497	55.2938	-111.781
2498	55.3057	-111.703
2499	55.3176	-111.626
2500	55.3294	-111.548
2501	55.3411	-111.47
2502	55.3528	-111.393
2503	55.3645	-111.315
2504	55.3761	-111.237
2505	55.3876	-111.159
2506	55.3991	-111.081
2507	55.4105	-111.003
2508	55.4219	-110.925
2509	55.4333	-110.847
2510	55.4445	-110.769
2511	55.4557	-110.691
2512	55.4669	-110.613
2513	55.478	-110.534
2514	55.4891	-110.456
2515	55.5001	-110.378
2516	55.511	-110.299
2517	55.5219	-110.221
2518	55.5327	-110.142
2519	55.5435	-110.064
2520	55.5542	-109.985
2521	55.5649	-109.906
2522	55.5755	-109.828
2523	55.5861	-109.749
2524	55.5966	-109.67
2525	55.6071	-109.591
2526	55.6175	-109.512
2527	55.6278	-109.433
2528	55.6381	-109.354
2553	54.7031	-115.464
2554	54.7176	-115.389
2555	54.732	-115.314
2556	54.7463	-115.239
2557	54.7606	-115.164
2558	54.7748	-115.089
2559	54.789	-115.013
2560	54.8032	-114.938
2561	54.8172	-114.863
2562	54.8313	-114.787
2563	54.8453	-114.712
2564	54.8592	-114.636
2565	54.8731	-114.561
2566	54.8869	-114.485
2567	54.9007	-114.409
2568	54.9144	-114.333
2569	54.9281	-114.258
2570	54.9417	-114.182
2571	54.9553	-114.106
2572	54.9688	-114.03
2573	54.9822	-113.954
2574	54.9957	-113.878
2575	55.009	-113.801
2576	55.0223	-113.725
2577	55.0356	-113.649
2578	55.0488	-113.572
2579	55.062	-113.496
2580	55.0751	-113.42
2581	55.0881	-113.343
2582	55.1011	-113.267
2583	55.114	-113.19
2584	55.1269	-113.113
2585	55.1398	-113.037
2586	55.1526	-112.96
2587	55.1653	-112.883
2588	55.178	-112.806
2589	55.1906	-112.729
2590	55.2032	-112.652
2591	55.2157	-112.575
2592	55.2282	-112.498
2593	55.2406	-112.421
2594	55.2529	-112.344
2595	55.2653	-112.266
2596	55.2775	-112.189
2597	55.2897	-112.112
2598	55.3019	-112.034
2599	55.314	-111.957
2600	55.326	-111.879
2601	55.338	-111.802
2602	55.3499	-111.724
2603	55.3618	-111.646
2604	55.3736	-111.569
2605	55.3854	-111.491
2606	55.3971	-111.413
2607	55.4088	-111.335
2608	55.4204	-111.257
2609	55.432	-111.179
2610	55.4435	-111.101
2611	55.4549	-111.023
2612	55.4663	-110.945
2613	55.4777	-110.867
2614	55.4889	-110.789
2615	55.5002	-110.71
2616	55.5114	-110.632
2617	55.5225	-110.554
2618	55.5336	-110.475
2619	55.5446	-110.397
2620	55.5555	-110.318
2621	55.5664	-110.24
2622	55.5773	-110.161
2623	55.5881	-110.083
2624	55.5988	-110.004
2625	55.6095	-109.925
2626	55.6201	-109.846
2627	55.6307	-109.768
2628	55.6412	-109.689
2629	55.6517	-109.61
2630	55.6621	-109.531
2631	55.6725	-109.452
2632	55.6828	-109.373
2657	54.7465	-115.489
2658	54.761	-115.414
2659	54.7754	-115.339
2660	54.7898	-115.264
2661	54.8041	-115.189
2662	54.8183	-115.113
2663	54.8325	-115.038
2664	54.8467	-114.963
2665	54.8608	-114.887
2666	54.8748	-114.812
2667	54.8888	-114.736
2668	54.9028	-114.66
2669	54.9167	-114.585
2670	54.9305	-114.509
2671	54.9443	-114.433
2672	54.9581	-114.357
2673	54.9718	-114.281
2674	54.9854	-114.205
2675	54.999	-114.129
2676	55.0125	-114.053
2677	55.026	-113.977
2678	55.0394	-113.901
2679	55.0528	-113.825
2680	55.0661	-113.748
2681	55.0794	-113.672
2682	55.0926	-113.595
2683	55.1058	-113.519
2684	55.1189	-113.442
2685	55.132	-113.366
2686	55.145	-113.289
2687	55.158	-113.213
2688	55.1709	-113.136
2689	55.1837	-113.059
2690	55.1965	-112.982
2691	55.2093	-112.905
2692	55.222	-112.828
2693	55.2346	-112.751
2694	55.2472	-112.674
2695	55.2598	-112.597
2696	55.2723	-112.52
2697	55.2847	-112.443
2698	55.2971	-112.365
2699	55.3094	-112.288
2700	55.3217	-112.211
2701	55.3339	-112.133
2702	55.346	-112.056
2703	55.3582	-111.978
2704	55.3702	-111.9
2705	55.3822	-111.823
2706	55.3942	-111.745
2707	55.4061	-111.667
2708	55.4179	-111.589
2709	55.4297	-111.512
2710	55.4414	-111.434
2711	55.4531	-111.356
2712	55.4647	-111.278
2713	55.4763	-111.2
2714	55.4878	-111.122
2715	55.4993	-111.043
2716	55.5107	-110.965
2717	55.5221	-110.887
2718	55.5334	-110.809
2719	55.5446	-110.73
2720	55.5558	-110.652
2721	55.567	-110.573
2722	55.578	-110.495
2723	55.5891	-110.416
2724	55.6	-110.338
2725	55.611	-110.259
2726	55.6218	-110.18
2727	55.6326	-110.102
2728	55.6434	-110.023
2729	55.6541	-109.944
2730	55.6647	-109.865
2731	55.6753	-109.786
2732	55.6859	-109.707
2733	55.6963	-109.628
2734	55.7068	-109.549
2735	55.7171	-109.47
2736	55.7275	-109.391
2761	54.7899	-115.514
2762	54.8044	-115.439
2763	54.8188	-115.364
2764	54.8332	-115.289
2765	54.8475	-115.213
2766	54.8618	-115.138
2767	54.876	-115.063
2768	54.8902	-114.987
2769	54.9043	-114.912
2770	54.9184	-114.836
2771	54.9324	-114.76
2772	54.9464	-114.685
2773	54.9603	-114.609
2774	54.9742	-114.533
2775	54.988	-114.457
2776	55.0017	-114.381
2777	55.0154	-114.305
2778	55.0291	-114.229
2779	55.0427	-114.153
2780	55.0563	-114.077
2781	55.0698	-114.001
2782	55.0832	-113.924
2783	55.0966	-113.848
2784	55.11	-113.771
2785	55.1233	-113.695
2786	55.1365	-113.619
2787	55.1497	-113.542
2788	55.1628	-113.465
2789	55.1759	-113.389
2790	55.1889	-113.312
2791	55.2019	-113.235
2792	55.2148	-113.158
2793	55.2277	-113.081
2794	55.2405	-113.004
2795	55.2533	-112.927
2796	55.266	-112.85
2797	55.2787	-112.773
2798	55.2913	-112.696
2799	55.3038	-112.619
2800	55.3163	-112.542
2801	55.3288	-112.464
2802	55.3412	-112.387
2803	55.3535	-112.309
2804	55.3658	-112.232
2805	55.378	-112.154
2806	55.3902	-112.077
2807	55.4024	-111.999
2808	55.4144	-111.922
2809	55.4264	-111.844
2810	55.4384	-111.766
2811	55.4503	-111.688
2812	55.4622	-111.61
2813	55.474	-111.532
2814	55.4857	-111.454
2815	55.4974	-111.376
2816	55.5091	-111.298
2817	55.5207	-111.22
2818	55.5322	-111.142
2819	55.5437	-111.064
2820	55.5551	-110.985
2821	55.5665	-110.907
2822	55.5778	-110.828
2823	55.5891	-110.75
2824	55.6003	-110.672
2825	55.6114	-110.593
2826	55.6225	-110.514
2827	55.6336	-110.436
2828	55.6446	-110.357
2829	55.6555	-110.278
2830	55.6664	-110.2
2831	55.6772	-110.121
2832	55.688	-110.042
2833	55.6987	-109.963
2834	55.7093	-109.884
2835	55.7199	-109.805
2836	55.7305	-109.726
2837	55.741	-109.647
2838	55.7514	-109.568
2839	55.7618	-109.488
2840	55.7721	-109.409
2865	54.8333	-115.539
2866	54.8478	-115.464
2867	54.8623	-115.389
2868	54.8767	-115.314
2869	54.891	-115.238
2870	54.9053	-115.163
2871	54.9196	-115.087
2872	54.9337	-115.012
2873	54.9479	-114.936
2874	54.962	-114.86
2875	54.976	-114.785
2876	54.99	-114.709
2877	55.0039	-114.633
2878	55.0178	-114.557
2879	55.0316	-114.481
2880	55.0454	-114.405
2881	55.0591	-114.329
2882	55.0728	-114.253
2883	55.0864	-114.177
2884	55.1	-114.1
2885	55.1135	-114.024
2886	55.127	-113.948
2887	55.1404	-113.871
2888	55.1538	-113.795
2889	55.1671	-113.718
2890	55.1803	-113.642
2891	55.1935	-113.565
2892	55.2067	-113.488
2893	55.2198	-113.411
2894	55.2328	-113.335
2895	55.2458	-113.258
2896	55.2588	-113.181
2897	55.2717	-113.104
2898	55.2845	-113.027
2899	55.2973	-112.95
2900	55.31	-112.873
2901	55.3227	-112.795
2902	55.3353	-112.718
2903	55.3479	-112.641
2904	55.3604	-112.564
2905	55.3729	-112.486
2906	55.3853	-112.409
2907	55.3977	-112.331
2908	55.41	-112.254
2909	55.4222	-112.176
2910	55.4344	-112.098
2911	55.4465	-112.021
2912	55.4586	-111.943
2913	55.4707	-111.865
2914	55.4827	-111.787
2915	55.4946	-111.709
2916	55.5065	-111.631
2917	55.5183	-111.553
2918	55.53	-111.475
2919	55.5418	-111.397
2920	55.5534	-111.319
2921	55.565	-111.24
